Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
18/04/2022 12:47,PUSH 1,53m,Overhead Press (Dumbbell),2,30,8,0,0,,,9.5
18/04/2022 12:47,PUSH 1,53m,Overhead Press (Dumbbell),3,30,7,0,0,,,10
18/04/2022 12:47,PUSH 1,53m,Incline Cable Chest Fly,1,27.5,8,0,0,,,8.5
18/04/2022 12:47,PUSH 1,53m,Incline Cable Chest Fly,2,27.5,7,0,0,,,10
18/04/2022 12:47,PUSH 1,53m,Incline Cable Chest Fly,3,27.5,5,0,0,,,10
18/04/2022 12:47,PUSH 1,53m,Incline Cable Chest Fly,4,27.5,3,0,0,,,10
18/04/2022 12:47,PUSH 1,53m,Triceps Pushdown (Cable - Straight Bar),1,36.25,9,0,0,,,8
18/04/2022 12:47,PUSH 1,53m,Triceps Pushdown (Cable - Straight Bar),2,36.25,9,0,0,,,9
18/04/2022 12:47,PUSH 1,53m,Triceps Pushdown (Cable - Straight Bar),3,36.25,5,0,0,,,10
19/04/2022 12:48,PULL 2 ,43m,Lat Pull In,1,8.75,15,0,0,,"Focusing on BACK, BICEPS and REAR DELTOIDS",
19/04/2022 12:48,PULL 2 ,43m,Lat Pull In,2,8.75,15,0,0,,,
19/04/2022 12:48,PULL 2 ,43m,Lat Pulldown (Cable),1,56.5,7,0,0,,,8.5
19/04/2022 12:48,PULL 2 ,43m,Lat Pulldown (Cable),2,54,6,0,0,,,10
19/04/2022 12:48,PULL 2 ,43m,Lat Pulldown (Cable),3,54,7,0,0,,,10
19/04/2022 12:48,PULL 2 ,43m,Seated Row (Cable),1,46.25,10,0,0,,,8.5
19/04/2022 12:48,PULL 2 ,43m,Seated Row (Cable),2,46.25,10,0,0,,,9.5
19/04/2022 12:48,PULL 2 ,43m,Seated Row (Cable),3,48.75,7,0,0,,,10
19/04/2022 12:48,PULL 2 ,43m,Upright Row (Barbell),1,37.5,10,0,0,,,8.5
19/04/2022 12:48,PULL 2 ,43m,Upright Row (Barbell),2,37.5,8,0,0,,,8.5
19/04/2022 12:48,PULL 2 ,43m,Upright Row (Barbell),3,37.5,6,0,0,,,10
19/04/2022 12:48,PULL 2 ,43m,Bicep Curl (Dumbbell),1,20,10,0,0,,,9
19/04/2022 12:48,PULL 2 ,43m,Bicep Curl (Dumbbell),2,20,10,0,0,,,10
19/04/2022 12:48,PULL 2 ,43m,Bicep Curl (Dumbbell),3,25,6,0,0,,,10
19/04/2022 12:48,PULL 2 ,43m,Bicep Curl (Dumbbell),4,25,6,0,0,,,10
26/04/2022 12:46,PUSH 1,41m,Bench Press (Barbell),1,57.5,10,0,0,,"Focusing on CHEST, SHOULDERS and TRICEPS",8.5
26/04/2022 12:46,PUSH 1,41m,Bench Press (Barbell),2,57.5,8,0,0,,,9.5
26/04/2022 12:46,PUSH 1,41m,Bench Press (Barbell),3,57.5,5,0,0,,,10
26/04/2022 12:46,PUSH 1,41m,Bench Press (Barbell),4,57.5,5,0,0,,,10
26/04/2022 12:46,PUSH 1,41m,Overhead Press (Dumbbell),1,30,5,0,0,,,8.5
26/04/2022 12:46,PUSH 1,41m,Overhead Press (Dumbbell),2,30,7,0,0,,,9.5
26/04/2022 12:46,PUSH 1,41m,Overhead Press (Dumbbell),3,30,6,0,0,,,10
26/04/2022 12:46,PUSH 1,41m,Incline Cable Chest Fly,1,27.5,8,0,0,,,8.5
26/04/2022 12:46,PUSH 1,41m,Incline Cable Chest Fly,2,27.5,5,0,0,,,10
26/04/2022 12:46,PUSH 1,41m,Incline Cable Chest Fly,3,27.5,4,0,0,,,10
26/04/2022 12:46,PUSH 1,41m,Incline Cable Chest Fly,4,27.5,5,0,0,,,10
26/04/2022 12:46,PUSH 1,41m,Triceps Pushdown (Cable - Straight Bar),1,36.25,8,0,0,,,8
26/04/2022 12:46,PUSH 1,41m,Triceps Pushdown (Cable - Straight Bar),2,36.25,7,0,0,,,9
27/04/2022 12:50,PULL 3,33m,Lat Pull In,1,8.75,15,0,0,,"Focusing on BACK, BICEPS and REAR DELTOIDS",
27/04/2022 12:50,PULL 3,33m,Lat Pull In,2,8.75,15,0,0,,,
27/04/2022 12:50,PULL 3,33m,Lat Pulldown (Cable),1,54,8,0,0,,,8.5
27/04/2022 12:50,PULL 3,33m,Lat Pulldown (Cable),2,54,7,0,0,,,10
27/04/2022 12:50,PULL 3,33m,Lat Pulldown (Cable),3,54,6,0,0,,,10
27/04/2022 12:50,PULL 3,33m,Bent Over One Arm Row (Dumbbell),1,25,18,0,0,,,8.5
27/04/2022 12:50,PULL 3,33m,Bent Over One Arm Row (Dumbbell),2,25,18,0,0,,,10
27/04/2022 12:50,PULL 3,33m,Bent Over One Arm Row (Dumbbell),3,25,16,0,0,,,10
27/04/2022 12:50,PULL 3,33m,Bicep Curl (Dumbbell),1,25,8,0,0,,,9
27/04/2022 12:50,PULL 3,33m,Bicep Curl (Dumbbell),2,25,7,0,0,,,10
27/04/2022 12:50,PULL 3,33m,Bicep Curl (Dumbbell),3,25,6,0,0,,,10
27/04/2022 12:50,PULL 3,33m,Bicep Curl (Dumbbell),4,25,5,0,0,,,10
30/04/2022 15:16,PUSH 3,41m,Bench Press (Dumbbell),1,56,6,0,0,,"Focusing on CHEST, SHOULDERS and TRICEPS",9
30/04/2022 15:16,PUSH 3,41m,Bench Press (Dumbbell),2,56,5,0,0,,,
30/04/2022 15:16,PUSH 3,41m,Bench Press (Dumbbell),3,56,5,0,0,,,
30/04/2022 15:16,PUSH 3,41m,Bench Press (Dumbbell),4,56,4,0,0,,,
30/04/2022 15:16,PUSH 3,41m,Overhead Press (Dumbbell),1,28,8,0,0,,,8.5
30/04/2022 15:16,PUSH 3,41m,Overhead Press (Dumbbell),2,28,5,0,0,,,9.5
30/04/2022 15:16,PUSH 3,41m,Overhead Press (Dumbbell),3,28,5,0,0,,,10
30/04/2022 15:16,PUSH 3,41m,Incline Chest Fly (Dumbbell),1,28,10,0,0,,,9
30/04/2022 15:16,PUSH 3,41m,Incline Chest Fly (Dumbbell),2,28,7,0,0,,,10
30/04/2022 15:16,PUSH 3,41m,Incline Chest Fly (Dumbbell),3,28,6,0,0,,,10
30/04/2022 15:16,PUSH 3,41m,Incline Chest Fly (Dumbbell),4,28,7,0,0,,,
30/04/2022 15:16,PUSH 3,41m,Triceps Pushdown (Cable - Straight Bar),1,32,10,0,0,,,8
30/04/2022 15:16,PUSH 3,41m,Triceps Pushdown (Cable - Straight Bar),2,26,8,0,0,,,9
30/04/2022 15:16,PUSH 3,41m,Triceps Pushdown (Cable - Straight Bar),3,26,8,0,0,,,10
02/05/2022 12:41,PUSH 1,38m,Bench Press (Barbell),1,57.5,9,0,0,,"Focusing on CHEST, SHOULDERS and TRICEPS",8.5
02/05/2022 12:41,PUSH 1,38m,Bench Press (Barbell),2,57.5,6,0,0,,,9.5
02/05/2022 12:41,PUSH 1,38m,Bench Press (Barbell),3,57.5,6,0,0,,,10
02/05/2022 12:41,PUSH 1,38m,Bench Press (Barbell),4,57.5,5,0,0,,,10
02/05/2022 12:41,PUSH 1,38m,Overhead Press (Dumbbell),1,30,9,0,0,,,8.5
02/05/2022 12:41,PUSH 1,38m,Overhead Press (Dumbbell),2,30,6,0,0,,,9.5
02/05/2022 12:41,PUSH 1,38m,Overhead Press (Dumbbell),3,30,7,0,0,,,10
02/05/2022 12:41,PUSH 1,38m,Incline Cable Chest Fly,1,27.5,7,0,0,,,8.5
02/05/2022 12:41,PUSH 1,38m,Incline Cable Chest Fly,2,27.5,6,0,0,,,10
02/05/2022 12:41,PUSH 1,38m,Incline Cable Chest Fly,3,27.5,3,0,0,,,10
10/05/2022 12:24,PUSH 3,28m,Bench Press (Dumbbell),1,55,7,0,0,,"Focusing on CHEST, SHOULDERS and TRICEPS",9
10/05/2022 12:24,PUSH 3,28m,Bench Press (Dumbbell),2,55,5,0,0,,,10
10/05/2022 12:24,PUSH 3,28m,Bench Press (Dumbbell),3,50,4,0,0,,,
10/05/2022 12:24,PUSH 3,28m,Bench Press (Dumbbell),4,50,5,0,0,,,
10/05/2022 12:24,PUSH 3,28m,Overhead Press (Dumbbell),1,30,5,0,0,,,8.5
10/05/2022 12:24,PUSH 3,28m,Overhead Press (Dumbbell),2,30,5,0,0,,,9.5
10/05/2022 12:24,PUSH 3,28m,Overhead Press (Dumbbell),3,30,5,0,0,,,10
10/05/2022 12:24,PUSH 3,28m,Incline Cable Chest Fly,1,27.5,7,0,0,,,8.5
23/05/2022 12:57,PUSH 3,42m,Bench Press (Dumbbell),1,50,9,0,0,,"Focusing on CHEST, SHOULDERS and TRICEPS",9
23/05/2022 12:57,PUSH 3,42m,Bench Press (Dumbbell),2,50,4,0,0,,,10
23/05/2022 12:57,PUSH 3,42m,Bench Press (Dumbbell),3,50,5,0,0,,,
23/05/2022 12:57,PUSH 3,42m,Bench Press (Dumbbell),4,50,4,0,0,,,
23/05/2022 12:57,PUSH 3,42m,Overhead Press (Dumbbell),1,25,8,0,0,,,8.5
23/05/2022 12:57,PUSH 3,42m,Overhead Press (Dumbbell),2,25,7,0,0,,,9.5
23/05/2022 12:57,PUSH 3,42m,Overhead Press (Dumbbell),3,25,7,0,0,,,10
23/05/2022 12:57,PUSH 3,42m,Incline Cable Chest Fly,1,22.5,9,0,0,,,8.5
23/05/2022 12:57,PUSH 3,42m,Incline Cable Chest Fly,2,27.5,3,0,0,,,10
23/05/2022 12:57,PUSH 3,42m,Incline Cable Chest Fly,3,22.5,6,0,0,,,10
23/05/2022 12:57,PUSH 3,42m,Incline Cable Chest Fly,4,22.5,5,0,0,,,10
23/05/2022 12:57,PUSH 3,42m,Triceps Pushdown (Cable - Straight Bar),1,28.75,10,0,0,,,8
23/05/2022 12:57,PUSH 3,42m,Triceps Pushdown (Cable - Straight Bar),2,28.75,9,0,0,,,9
23/05/2022 12:57,PUSH 3,42m,Triceps Pushdown (Cable - Straight Bar),3,28.75,7,0,0,,,10
26/05/2022 19:33,PULL 3,49m,Lat Pull In,1,8.75,15,0,0,,"Focusing on BACK, BICEPS and REAR DELTOIDS",
26/05/2022 19:33,PULL 3,49m,Lat Pull In,2,8.75,15,0,0,,,
26/05/2022 19:33,PULL 3,49m,Lat Pulldown (Cable),1,50,10,0,0,,,8.5
26/05/2022 19:33,PULL 3,49m,Lat Pulldown (Cable),2,50,10,0,0,,,10
26/05/2022 19:33,PULL 3,49m,Lat Pulldown (Cable),3,50,7,0,0,,,10
26/05/2022 19:33,PULL 3,49m,Bent Over One Arm Row (Dumbbell),1,26,12,0,0,,,8.5
26/05/2022 19:33,PULL 3,49m,Bent Over One Arm Row (Dumbbell),2,26,12,0,0,,,10
26/05/2022 19:33,PULL 3,49m,Bent Over One Arm Row (Dumbbell),3,26,11,0,0,,,10
26/05/2022 19:33,PULL 3,49m,Upright Row (Barbell),1,32.5,8,0,0,,,8.5
26/05/2022 19:33,PULL 3,49m,Upright Row (Barbell),2,32.5,5,0,0,,,8.5
26/05/2022 19:33,PULL 3,49m,Upright Row (Barbell),3,32.5,5,0,0,,,10
26/05/2022 19:33,PULL 3,49m,Bicep Curl (Dumbbell),1,24,8,0,0,,,9
26/05/2022 19:33,PULL 3,49m,Bicep Curl (Dumbbell),2,24,5,0,0,,,10
26/05/2022 19:33,PULL 3,49m,Bicep Curl (Dumbbell),3,24,4,0,0,,,10
26/05/2022 19:33,PULL 3,49m,Bicep Curl (Dumbbell),4,24,4,0,0,,,10
30/05/2022 12:48,PULL 3,39m,Lat Pull In,1,8.75,15,0,0,,"Focusing on BACK, BICEPS and REAR DELTOIDS",
30/05/2022 12:48,PULL 3,39m,Lat Pull In,2,8.75,15,0,0,,,
30/05/2022 12:48,PULL 3,39m,Lat Pulldown (Cable),1,52,11,0,0,,,8.5
30/05/2022 12:48,PULL 3,39m,Lat Pulldown (Cable),2,52,8,0,0,,,10
30/05/2022 12:48,PULL 3,39m,Lat Pulldown (Cable),3,52,6,0,0,,,10
30/05/2022 12:48,PULL 3,39m,Upright Row (Barbell),1,32.5,11,0,0,,,8.5
30/05/2022 12:48,PULL 3,39m,Upright Row (Barbell),2,32.5,9,0,0,,,8.5
30/05/2022 12:48,PULL 3,39m,Upright Row (Barbell),3,35,6,0,0,,,10
30/05/2022 12:48,PULL 3,39m,Bent Over One Arm Row (Dumbbell),1,25,14,0,0,,,8.5
30/05/2022 12:48,PULL 3,39m,Bent Over One Arm Row (Dumbbell),2,25,14,0,0,,,10
30/05/2022 12:48,PULL 3,39m,Bent Over One Arm Row (Dumbbell),3,25,10,0,0,,,10
30/05/2022 12:48,PULL 3,39m,Bicep Curl (Dumbbell),1,25,7,0,0,,,9
30/05/2022 12:48,PULL 3,39m,Bicep Curl (Dumbbell),2,25,5,0,0,,,10
30/05/2022 12:48,PULL 3,39m,Bicep Curl (Dumbbell),3,25,5,0,0,,,10
30/05/2022 12:48,PULL 3,39m,Bicep Curl (Dumbbell),4,25,4,0,0,,,10
30/05/2022 12:48,PULL 3,39m,Lat Pull In,1,8.75,15,0,0,,"Focusing on BACK, BICEPS and REAR DELTOIDS",
30/05/2022 12:48,PULL 3,39m,Lat Pull In,2,8.75,15,0,0,,,
30/05/2022 12:48,PULL 3,39m,Lat Pulldown (Cable),1,52,11,0,0,,,8.5
30/05/2022 12:48,PULL 3,39m,Lat Pulldown (Cable),2,52,8,0,0,,,10
30/05/2022 12:48,PULL 3,39m,Lat Pulldown (Cable),3,52,6,0,0,,,10
30/05/2022 12:48,PULL 3,39m,Upright Row (Barbell),1,32.5,11,0,0,,,8.5
30/05/2022 12:48,PULL 3,39m,Upright Row (Barbell),2,32.5,9,0,0,,,8.5
30/05/2022 12:48,PULL 3,39m,Upright Row (Barbell),3,35,6,0,0,,,10
30/05/2022 12:48,PULL 3,39m,Bent Over One Arm Row (Dumbbell),1,25,14,0,0,,,8.5
30/05/2022 12:48,PULL 3,39m,Bent Over One Arm Row (Dumbbell),2,25,14,0,0,,,10
30/05/2022 12:48,PULL 3,39m,Bent Over One Arm Row (Dumbbell),3,25,10,0,0,,,10
30/05/2022 12:48,PULL 3,39m,Bicep Curl (Dumbbell),1,25,7,0,0,,,9
30/05/2022 12:48,PULL 3,39m,Bicep Curl (Dumbbell),2,25,5,0,0,,,10
30/05/2022 12:48,PULL 3,39m,Bicep Curl (Dumbbell),3,25,5,0,0,,,10
30/05/2022 12:48,PULL 3,39m,Bicep Curl (Dumbbell),4,25,4,0,0,,,10
06/06/2022 11:45,PUSH 3,36m,Bench Press (Dumbbell),1,50,8,0,0,,"Focusing on CHEST, SHOULDERS and TRICEPS",8.5
06/06/2022 11:45,PUSH 3,36m,Bench Press (Dumbbell),2,50,7,0,0,,,9
06/06/2022 11:45,PUSH 3,36m,Bench Press (Dumbbell),3,50,6,0,0,,,
06/06/2022 11:45,PUSH 3,36m,Bench Press (Dumbbell),4,50,6,0,0,,,10
06/06/2022 11:45,PUSH 3,36m,Incline Cable Chest Fly,1,27.5,7,0,0,,,8.5
06/06/2022 11:45,PUSH 3,36m,Incline Cable Chest Fly,2,27.5,6,0,0,,,10
06/06/2022 11:45,PUSH 3,36m,Incline Cable Chest Fly,3,27.5,5,0,0,,,10
06/06/2022 11:45,PUSH 3,36m,Incline Cable Chest Fly,4,27.5,4,0,0,,,10
06/06/2022 11:45,PUSH 3,36m,Triceps Pushdown (Cable - Straight Bar),1,31.25,8,0,0,,,8
06/06/2022 11:45,PUSH 3,36m,Triceps Pushdown (Cable - Straight Bar),2,31.25,9,0,0,,,9
06/06/2022 11:45,PUSH 3,36m,Triceps Pushdown (Cable - Straight Bar),3,31.25,8,0,0,,,10
07/06/2022 12:19,PULL 2 ,40m,Lat Pull In,1,8.75,15,0,0,,"Focusing on BACK, BICEPS and REAR DELTOIDS",
07/06/2022 12:19,PULL 2 ,40m,Lat Pull In,2,8.75,15,0,0,,,
07/06/2022 12:19,PULL 2 ,40m,Lat Pulldown (Cable),1,54,8,0,0,,,8.5
07/06/2022 12:19,PULL 2 ,40m,Lat Pulldown (Cable),2,54,9,0,0,,,9.5
07/06/2022 12:19,PULL 2 ,40m,Lat Pulldown (Cable),3,54,6,0,0,,,10
07/06/2022 12:19,PULL 2 ,40m,Seated Row (Cable),1,43.75,8,0,0,,,8.5
07/06/2022 12:19,PULL 2 ,40m,Seated Row (Cable),2,43.75,8,0,0,,,9.5
07/06/2022 12:19,PULL 2 ,40m,Seated Row (Cable),3,43.75,8,0,0,,,10
07/06/2022 12:19,PULL 2 ,40m,Upright Row (Barbell),1,35,8,0,0,,,8.5
07/06/2022 12:19,PULL 2 ,40m,Upright Row (Barbell),2,35,8,0,0,,,8.5
07/06/2022 12:19,PULL 2 ,40m,Upright Row (Barbell),3,35,8,0,0,,,10
07/06/2022 12:19,PULL 2 ,40m,Bicep Curl (Dumbbell),1,25,8,0,0,,,9
07/06/2022 12:19,PULL 2 ,40m,Bicep Curl (Dumbbell),2,25,6,0,0,,,10
07/06/2022 12:19,PULL 2 ,40m,Bicep Curl (Dumbbell),3,25,6,0,0,,,10
07/06/2022 12:19,PULL 2 ,40m,Bicep Curl (Dumbbell),4,25,5,0,0,,,10
11/06/2022 12:57,PUSH 3,44m,Bench Press (Dumbbell),1,50,9,0,0,,"Focusing on CHEST, SHOULDERS and TRICEPS",8.5
11/06/2022 12:57,PUSH 3,44m,Bench Press (Dumbbell),2,50,7,0,0,,,9
11/06/2022 12:57,PUSH 3,44m,Bench Press (Dumbbell),3,50,6,0,0,,,
11/06/2022 12:57,PUSH 3,44m,Bench Press (Dumbbell),4,50,6,0,0,,,10
11/06/2022 12:57,PUSH 3,44m,Overhead Press (Dumbbell),1,25,9,0,0,,,8.5
11/06/2022 12:57,PUSH 3,44m,Overhead Press (Dumbbell),2,25,9,0,0,,,9.5
11/06/2022 12:57,PUSH 3,44m,Overhead Press (Dumbbell),3,25,7,0,0,,,10
11/06/2022 12:57,PUSH 3,44m,Incline Cable Chest Fly,1,27.5,7,0,0,,,8.5
11/06/2022 12:57,PUSH 3,44m,Incline Cable Chest Fly,2,27.5,6,0,0,,,10
11/06/2022 12:57,PUSH 3,44m,Incline Cable Chest Fly,3,27.5,4,0,0,,,10
11/06/2022 12:57,PUSH 3,44m,Incline Cable Chest Fly,4,27.5,3,0,0,,,10
11/06/2022 12:57,PUSH 3,44m,Triceps Pushdown (Cable - Straight Bar),1,31.25,10,0,0,,,8
11/06/2022 12:57,PUSH 3,44m,Triceps Pushdown (Cable - Straight Bar),2,31.25,9,0,0,,,9
11/06/2022 12:57,PUSH 3,44m,Triceps Pushdown (Cable - Straight Bar),3,31.25,10,0,0,,,10
12/06/2022 13:50,PULL 3,51m,Lat Pulldown (Cable),1,56.5,8,0,0,,"Focusing on BACK, BICEPS and REAR DELTOIDS",8.5
12/06/2022 13:50,PULL 3,51m,Lat Pulldown (Cable),2,56.5,8,0,0,,,9.5
12/06/2022 13:50,PULL 3,51m,Lat Pulldown (Cable),3,56.5,6,0,0,,,10
12/06/2022 13:50,PULL 3,51m,Upright Row (Barbell),1,35,10,0,0,,,8.5
12/06/2022 13:50,PULL 3,51m,Upright Row (Barbell),2,35,9,0,0,,,8.5
12/06/2022 13:50,PULL 3,51m,Upright Row (Barbell),3,35,8,0,0,,,10
12/06/2022 13:50,PULL 3,51m,Bent Over One Arm Row (Dumbbell),1,25,16,0,0,,,8.5
12/06/2022 13:50,PULL 3,51m,Bent Over One Arm Row (Dumbbell),2,25,16,0,0,,,10
12/06/2022 13:50,PULL 3,51m,Bent Over One Arm Row (Dumbbell),3,25,16,0,0,,,10
12/06/2022 13:50,PULL 3,51m,Bicep Curl (Dumbbell),1,25,9,0,0,,,9
12/06/2022 13:50,PULL 3,51m,Bicep Curl (Dumbbell),2,25,6,0,0,,,10
12/06/2022 13:50,PULL 3,51m,Bicep Curl (Dumbbell),3,25,5,0,0,,,10
12/06/2022 13:50,PULL 3,51m,Bicep Curl (Dumbbell),4,25,5,0,0,,,10
17/06/2022 12:26,PUSH 3,41m,Bench Press (Dumbbell),1,50,9,0,0,,"Focusing on CHEST, SHOULDERS and TRICEPS",8.5
17/06/2022 12:26,PUSH 3,41m,Bench Press (Dumbbell),2,50,7,0,0,,,9
17/06/2022 12:26,PUSH 3,41m,Bench Press (Dumbbell),3,50,7,0,0,,,10
17/06/2022 12:26,PUSH 3,41m,Bench Press (Dumbbell),4,50,6,0,0,,,10
17/06/2022 12:26,PUSH 3,41m,Overhead Press (Dumbbell),1,25,9,0,0,,,8.5
17/06/2022 12:26,PUSH 3,41m,Overhead Press (Dumbbell),2,25,7,0,0,,,9.5
17/06/2022 12:26,PUSH 3,41m,Overhead Press (Dumbbell),3,25,8,0,0,,,10
17/06/2022 12:26,PUSH 3,41m,Incline Cable Chest Fly,1,27.5,8,0,0,,,8.5
17/06/2022 12:26,PUSH 3,41m,Incline Cable Chest Fly,2,27.5,6,0,0,,,10
17/06/2022 12:26,PUSH 3,41m,Incline Cable Chest Fly,3,27.5,4,0,0,,,10
17/06/2022 12:26,PUSH 3,41m,Incline Cable Chest Fly,4,27.5,4,0,0,,,10
17/06/2022 12:26,PUSH 3,41m,Triceps Pushdown (Cable - Straight Bar),1,33.75,8,0,0,,,8
17/06/2022 12:26,PUSH 3,41m,Triceps Pushdown (Cable - Straight Bar),2,33.75,7,0,0,,,9
17/06/2022 12:26,PUSH 3,41m,Triceps Pushdown (Cable - Straight Bar),3,31.25,7,0,0,,,10
20/06/2022 12:52,PUSH 3,43m,Bench Press (Dumbbell),1,50,9,0,0,,"Focusing on CHEST, SHOULDERS and TRICEPS",8.5
20/06/2022 12:52,PUSH 3,43m,Bench Press (Dumbbell),2,50,7,0,0,,,9
20/06/2022 12:52,PUSH 3,43m,Bench Press (Dumbbell),3,50,7,0,0,,,10
20/06/2022 12:52,PUSH 3,43m,Bench Press (Dumbbell),4,50,5,0,0,,,10
20/06/2022 12:52,PUSH 3,43m,Overhead Press (Dumbbell),1,25,9,0,0,,,8.5
20/06/2022 12:52,PUSH 3,43m,Overhead Press (Dumbbell),2,25,8,0,0,,,9.5
20/06/2022 12:52,PUSH 3,43m,Overhead Press (Dumbbell),3,25,9,0,0,,,10
20/06/2022 12:52,PUSH 3,43m,Incline Cable Chest Fly,1,27.5,8,0,0,,,8.5
20/06/2022 12:52,PUSH 3,43m,Incline Cable Chest Fly,2,27.5,7,0,0,,,10
20/06/2022 12:52,PUSH 3,43m,Incline Cable Chest Fly,3,27.5,5,0,0,,,10
20/06/2022 12:52,PUSH 3,43m,Incline Cable Chest Fly,4,27.5,7,0,0,,,10
20/06/2022 12:52,PUSH 3,43m,Triceps Pushdown (Cable - Straight Bar),1,33.75,8,0,0,,,8
20/06/2022 12:52,PUSH 3,43m,Triceps Pushdown (Cable - Straight Bar),2,33.75,7,0,0,,,9
20/06/2022 12:52,PUSH 3,43m,Triceps Pushdown (Cable - Straight Bar),3,31.25,7,0,0,,,10
20/06/2022 12:52,PUSH 3,43m,Bench Press (Dumbbell),1,50,9,0,0,,"Focusing on CHEST, SHOULDERS and TRICEPS",8.5
20/06/2022 12:52,PUSH 3,43m,Bench Press (Dumbbell),2,50,7,0,0,,,9
20/06/2022 12:52,PUSH 3,43m,Bench Press (Dumbbell),3,50,7,0,0,,,10
20/06/2022 12:52,PUSH 3,43m,Bench Press (Dumbbell),4,50,5,0,0,,,10
20/06/2022 12:52,PUSH 3,43m,Overhead Press (Dumbbell),1,25,9,0,0,,,8.5
20/06/2022 12:52,PUSH 3,43m,Overhead Press (Dumbbell),2,25,8,0,0,,,9.5
20/06/2022 12:52,PUSH 3,43m,Overhead Press (Dumbbell),3,25,9,0,0,,,10
20/06/2022 12:52,PUSH 3,43m,Incline Cable Chest Fly,1,27.5,8,0,0,,,8.5
20/06/2022 12:52,PUSH 3,43m,Incline Cable Chest Fly,2,27.5,7,0,0,,,10
20/06/2022 12:52,PUSH 3,43m,Incline Cable Chest Fly,3,27.5,5,0,0,,,10
20/06/2022 12:52,PUSH 3,43m,Incline Cable Chest Fly,4,27.5,7,0,0,,,10
20/06/2022 12:52,PUSH 3,43m,Triceps Pushdown (Cable - Straight Bar),1,33.75,8,0,0,,,8
20/06/2022 12:52,PUSH 3,43m,Triceps Pushdown (Cable - Straight Bar),2,33.75,7,0,0,,,9
20/06/2022 12:52,PUSH 3,43m,Triceps Pushdown (Cable - Straight Bar),3,31.25,7,0,0,,,10
21/06/2022 12:40,PULL 2 ,32m,Lat Pull In,1,8.75,15,0,0,,"Focusing on BACK, BICEPS and REAR DELTOIDS",
21/06/2022 12:40,PULL 2 ,32m,Lat Pull In,2,8.75,15,0,0,,,
21/06/2022 12:40,PULL 2 ,32m,Lat Pulldown (Cable),1,56.25,8,0,0,,,8.5
21/06/2022 12:40,PULL 2 ,32m,Lat Pulldown (Cable),2,56.25,8,0,0,,,9.5
21/06/2022 12:40,PULL 2 ,32m,Lat Pulldown (Cable),3,54,6,0,0,,,10
21/06/2022 12:40,PULL 2 ,32m,Seated Row (Cable),1,43.75,9,0,0,,,8.5
21/06/2022 12:40,PULL 2 ,32m,Seated Row (Cable),2,43.75,8,0,0,,,9.5
21/06/2022 12:40,PULL 2 ,32m,Seated Row (Cable),3,43.75,7,0,0,,,10
21/06/2022 12:40,PULL 2 ,32m,Bicep Curl (Dumbbell),1,25,10,0,0,,,9
21/06/2022 12:40,PULL 2 ,32m,Bicep Curl (Dumbbell),2,25,8,0,0,,,10
21/06/2022 12:40,PULL 2 ,32m,Bicep Curl (Dumbbell),3,25,8,0,0,,,10
21/06/2022 12:40,PULL 2 ,32m,Bicep Curl (Dumbbell),4,25,7,0,0,,,
24/06/2022 12:45,PUSH 3,55m,Bench Press (Dumbbell),1,50,9,0,0,,"Focusing on CHEST, SHOULDERS and TRICEPS",8.5
24/06/2022 12:45,PUSH 3,55m,Bench Press (Dumbbell),2,50,8,0,0,,,9
24/06/2022 12:45,PUSH 3,55m,Bench Press (Dumbbell),3,50,8,0,0,,,10
24/06/2022 12:45,PUSH 3,55m,Bench Press (Dumbbell),4,50,8,0,0,,,10
24/06/2022 12:45,PUSH 3,55m,Overhead Press (Dumbbell),1,30,7,0,0,,,8.5
24/06/2022 12:45,PUSH 3,55m,Overhead Press (Dumbbell),2,30,6,0,0,,,9.5
24/06/2022 12:45,PUSH 3,55m,Overhead Press (Dumbbell),3,30,7,0,0,,,10
24/06/2022 12:45,PUSH 3,55m,Incline Cable Chest Fly,1,27.5,9,0,0,,,8.5
24/06/2022 12:45,PUSH 3,55m,Incline Cable Chest Fly,2,27.5,7,0,0,,,10
24/06/2022 12:45,PUSH 3,55m,Incline Cable Chest Fly,3,27.5,7,0,0,,,10
24/06/2022 12:45,PUSH 3,55m,Incline Cable Chest Fly,4,27.5,6,0,0,,,10
24/06/2022 12:45,PUSH 3,55m,Triceps Pushdown (Cable - Straight Bar),1,33.75,9,0,0,,,8
24/06/2022 12:45,PUSH 3,55m,Triceps Pushdown (Cable - Straight Bar),2,33.75,7,0,0,,,9
24/06/2022 12:45,PUSH 3,55m,Triceps Pushdown (Cable - Straight Bar),3,33.75,6,0,0,,,10
24/06/2022 12:45,PUSH 3,55m,Bicep Curl (Dumbbell),1,30,8,0,0,,,
24/06/2022 12:45,PUSH 3,55m,Bicep Curl (Dumbbell),2,30,5,0,0,,,
24/06/2022 12:45,PUSH 3,55m,Bicep Curl (Dumbbell),3,30,4,0,0,,,
24/06/2022 12:45,PUSH 3,55m,Bicep Curl (Dumbbell),4,30,3,0,0,,,
27/06/2022 12:40,PUSH 3,43m,Bench Press (Dumbbell),1,55,7,0,0,,"Focusing on CHEST, SHOULDERS and TRICEPS",9
27/06/2022 12:40,PUSH 3,43m,Bench Press (Dumbbell),2,55,6,0,0,,,9
